Date,STK1001,STK1002,STK1003,STK1004,STK1005,STK1006,STK1008,STK1009,STK1010,STK1011,STK1012,STK1013,STK1014,STK1015,STK1016,STK1017,STK1018,STK1019,STK1020,STK1021,STK1022,STK1023,STK1024,STK1026,STK1028,STK1029,STK1030,STK1031,STK1032,STK1033,STK1034,STK1035,STK1037,STK1038,STK1039,STK1040,STK1041,STK1042,STK1043,STK1044,STK1045,STK1047,STK1048,STK1050,STK1051,STK1053,STK1055,STK1057,STK1058,STK1060,STK1061,STK1062,STK1063,STK1064,STK1065,STK1066,STK1067,STK1068,STK1069,STK1070,STK1071,STK1072,STK1073,STK1074,STK1075,STK1076,STK1078,STK1079,STK1081,STK1082,STK1083,STK1084,STK1085,STK1087,STK1088,STK1089,STK1091,STK1092,STK1093,STK1094,STK1095,STK1096,STK1097,STK1098,STK1099
13-10-2025,"1,954.90","16,323.00",244.09,"3,518.20",995.50,"1,188.10","1,379.40",505.55,179.36,"2,798.00",403.10,180.33,"2,342.50",977.00,155.26,399.25,"1,647.20","29,615.00","1,494.70","2,452.09","2,450.29","14,000.00",391.15,741.20,937.65,"3,957.00","1,262.40","1,450.90","5,087.63","38,535.00","1,668.40",430.42,"1,007.60","6,556.00","1,117.00","1,110.80",341.70,286.15,245.13,"6,912.00",116.95,"1,815.30","3,459.70",268.10,"3,533.60","3,214.00","3,769.50","1,036.75",400.00,566.75,"4,202.60",381.55,770.20,"3,121.08","3,503.20","12,172.00","1,189.60",154.43,"1,161.40","2,020.40","7,671.00",882.95,"1,375.00","5,787.50",747.05,726.05,672.15,"1,493.20",442.45,"1,563.60","1,513.50","5,498.00",139.90,"12,295.69","9,066.00","3,077.50","1,316.10",127.64,173.03,337.95,409.40,"5,862.00","2,963.87",104.10,"1,437.80"
14-10-2025,"1,946.60","16,261.00",244.69,"3,522.00",979.25,"1,175.50","1,384.10",505.65,179.64,"2,775.80",398.00,175.37,"2,318.10",977.15,152.81,396.80,"1,645.70","29,615.00","1,495.40","2,461.44","2,440.21","13,976.00",391.55,740.90,933.75,"3,945.20","1,237.30","1,468.00","5,059.96","38,010.00","1,654.40",430.36,996.00,"6,561.00","1,118.90","1,101.40",336.65,287.50,248.42,"6,887.00",115.27,"1,816.20","3,459.80",263.95,"3,537.40","3,218.30","3,744.30","1,019.15",395.45,563.60,"4,205.20",380.95,760.10,"3,078.15","3,505.00","12,070.00","1,176.80",154.90,"1,147.80","2,019.40","7,759.00",876.95,"1,375.90","5,759.00",745.95,721.15,674.45,"1,489.90",441.60,"1,552.30","1,491.20","5,469.00",137.00,"12,153.36","9,102.50","3,107.30","1,302.40",125.22,170.51,332.45,402.40,"5,800.50","2,917.64",105.05,"1,429.00"
15-10-2025,"1,968.50","16,212.00",247.72,"3,532.80",977.30,"1,221.40","1,398.40",513.20,180.77,"2,816.80",405.00,177.37,"2,375.10",978.25,153.69,399.90,"1,698.40","29,940.00","1,495.70","2,477.86","2,455.52","14,052.00",396.50,756.30,944.20,"3,957.40","1,232.40","1,459.00","5,113.33","38,380.00","1,655.10",429.92,"1,001.40","6,573.00","1,114.20","1,110.60",339.25,290.95,250.21,"6,895.00",116.40,"1,840.60","3,497.20",268.40,"3,549.00","3,260.30","3,828.70","1,059.90",390.85,567.00,"4,259.60",384.25,764.25,"3,149.48","3,574.90","12,311.00","1,169.60",157.51,"1,160.80","2,084.10","7,826.00",886.10,"1,374.30","5,860.50",757.30,727.75,677.15,"1,474.40",445.35,"1,558.70","1,500.80","5,609.50",139.44,"12,159.34","8,998.00","3,118.60","1,333.10",128.41,173.24,337.90,408.10,"5,857.50","2,927.01",104.78,"1,450.70"
16-10-2025,"1,967.40","16,298.00",248.35,"3,533.80",984.60,"1,276.60","1,417.30",506.70,179.29,"2,859.80",401.55,179.17,"2,409.70",994.35,153.67,405.15,"1,668.10","30,010.00","1,515.00","2,519.67","2,479.57","14,035.00",399.00,769.70,947.95,"3,940.60","1,240.20","1,463.80","5,151.38","38,510.00","1,659.00",441.08,"1,022.80","6,600.50","1,149.30","1,120.10",341.50,291.85,253.81,"6,988.00",116.11,"1,835.70","3,560.80",266.15,"3,640.30","3,268.50","3,861.80","1,065.75",396.80,569.70,"4,316.10",387.60,780.10,"3,195.62","3,576.50","12,358.00","1,196.30",157.37,"1,172.10","2,090.20","7,833.50",886.95,"1,398.30","5,881.00",760.60,738.05,672.50,"1,471.50",461.30,"1,569.40","1,523.00","5,622.50",138.81,"12,442.00","9,151.50","3,119.00","1,359.10",127.37,174.00,335.90,411.80,"6,025.50","2,927.89",107.27,"1,479.50"
17-10-2025,"2,012.00","16,401.00",247.69,"3,584.30",987.65,"1,289.50","1,436.60",500.25,177.40,"2,836.20",396.45,177.60,"2,507.80","1,002.55",152.91,412.15,"1,654.30","29,690.00","1,486.20","2,561.18","2,471.62","14,058.00",397.80,767.95,929.70,"3,974.90","1,255.90","1,447.60","5,141.50","38,755.00","1,679.10",441.16,"1,007.60","6,621.50","1,166.00","1,132.20",341.00,289.75,240.90,"7,042.50",113.70,"1,844.10","3,647.20",264.50,"3,674.80","3,334.50","3,839.40","1,070.10",396.60,563.60,"4,302.50",388.80,772.80,"3,209.62","3,654.00","12,370.00","1,200.20",165.98,"1,163.30","2,083.70","7,901.50",889.15,"1,416.80","5,848.00",757.70,735.40,675.50,"1,441.10",461.55,"1,577.60","1,542.70","5,605.00",136.69,"12,595.27","9,150.50","3,121.20","1,361.40",125.49,172.22,335.85,412.80,"6,083.00","2,919.51",104.70,"1,479.40"
20-10-2025,"2,051.50","16,424.00",248.74,"3,570.40","1,002.35","1,285.40","1,390.30",486.40,177.34,"2,854.00",397.95,178.42,"2,516.00","1,002.95",153.85,413.05,"1,673.30","28,880.00","1,495.40","2,552.03","2,470.36","14,084.00",399.80,773.95,937.05,"4,006.40","1,282.00","1,444.40","5,170.66","39,215.00","1,688.60",442.76,"1,005.60","6,604.00","1,176.40","1,136.50",341.95,288.20,241.24,"7,013.50",118.10,"1,839.70","3,599.10",271.45,"3,737.20","3,322.20","3,872.70","1,081.00",399.75,565.50,"4,275.30",390.60,786.35,"3,201.55","3,652.00","12,346.00","1,226.00",170.30,"1,145.20","2,139.80","8,010.00",907.50,"1,466.80","5,934.00",740.15,743.00,693.95,"1,460.90",456.35,"1,639.10","1,526.30","5,596.50",141.33,"12,545.50","9,124.50","3,096.80","1,365.60",127.59,171.95,337.70,416.50,"6,070.00","2,971.75",105.77,"1,467.00"
21-10-2025,"2,043.50","16,396.00",248.12,"3,590.90",999.50,"1,287.30","1,382.00",483.85,178.00,"2,870.70",398.45,178.39,"2,504.60","1,007.70",154.13,412.85,"1,670.30","28,950.00","1,486.00","2,549.38","2,472.10","14,107.00",398.80,771.75,936.45,"4,000.90","1,288.70","1,448.70","5,179.06","39,200.00","1,690.50",439.40,"1,009.80","6,587.00","1,174.60","1,133.80",342.00,288.60,241.36,"7,018.50",117.67,"1,841.00","3,621.20",270.20,"3,729.00","3,274.70","3,888.20","1,086.50",401.85,567.50,"4,274.50",391.10,784.95,"3,194.08","3,658.30","12,342.00","1,237.30",170.78,"1,152.50","2,169.10","8,012.00",907.85,"1,465.20","5,913.00",739.00,744.25,695.25,"1,472.40",459.45,"1,663.60","1,532.00","5,561.00",141.66,"12,671.91","9,118.00","3,102.90","1,359.70",127.12,172.78,339.05,417.70,"6,075.00","2,963.37",105.37,"1,473.50"
23-10-2025,"2,007.90","16,393.00",252.31,"3,614.10","1,009.00","1,272.80","1,363.70",482.15,180.84,"2,864.60",396.60,180.08,"2,502.40","1,008.80",150.12,415.95,"1,684.70","28,970.00","1,523.90","2,559.12","2,468.13","14,022.00",397.65,774.30,952.40,"4,073.90","1,279.40","1,463.40","5,121.24","38,920.00","1,689.90",445.12,"1,009.10","6,565.50","1,161.00","1,132.30",342.65,289.65,244.30,"6,884.50",118.22,"1,852.70","3,623.60",266.90,"3,772.30","3,182.10","3,918.70","1,094.15",405.85,564.35,"4,268.00",392.65,792.40,"3,188.88","3,597.20","12,145.00","1,258.80",165.26,"1,138.20","2,176.60","7,968.50",911.55,"1,448.40","5,789.00",732.85,737.55,709.65,"1,528.50",465.55,"1,645.10","1,517.10","5,617.00",142.85,"13,081.96","9,047.00","3,149.90","1,351.20",126.24,174.16,331.30,418.65,"6,068.00","3,028.92",107.31,"1,453.10"
24-10-2025,"2,029.30","16,274.00",254.96,"3,581.40","1,004.90","1,282.00","1,377.70",486.70,185.46,"2,841.30",393.60,181.02,"2,501.60",994.75,150.37,416.80,"1,733.60","28,705.00","1,523.80","2,475.31","2,427.80","14,017.00",396.85,772.45,944.25,"4,183.20","1,283.60","1,453.70","5,120.75","38,585.00","1,699.00",437.40,"1,008.20","6,593.00","1,155.30","1,130.40",339.60,288.50,242.98,"6,840.00",116.94,"1,839.80","3,625.00",266.20,"3,714.90","3,163.10","3,904.90","1,089.75",403.30,555.00,"4,213.90",394.05,824.45,"3,193.08","3,599.80","11,918.00","1,241.90",167.72,"1,141.40","2,159.50","7,837.50",904.50,"1,451.60","5,779.00",723.85,735.90,715.45,"1,525.40",461.40,"1,584.40","1,507.10","5,546.00",141.77,"13,081.96","9,076.50","3,152.20","1,357.40",125.70,174.44,330.45,422.05,"6,053.00","3,019.06",106.25,"1,429.00"
27-10-2025,"2,080.10","16,388.00",253.27,"3,596.40","1,013.85","1,283.00","1,377.60",482.30,189.07,"2,923.90",396.90,180.17,"2,518.80","1,002.95",155.20,420.65,"1,732.40","28,590.00","1,533.50","2,470.78","2,416.74","14,019.00",400.25,779.50,946.35,"4,311.50","1,284.30","1,462.80","5,177.08","39,005.00","1,693.60",429.72,"1,034.30","6,490.00","1,169.90","1,124.70",341.75,291.05,243.91,"6,906.50",119.63,"1,903.10","3,611.60",273.65,"3,739.80","3,145.90","3,923.80","1,084.40",410.05,560.25,"4,257.90",396.70,840.85,"3,199.15","3,639.90","12,015.00","1,254.10",162.96,"1,150.60","2,170.20","7,845.50",922.75,"1,484.10","5,835.00",728.35,746.55,719.60,"1,504.50",459.35,"1,584.00","1,504.40","5,640.00",144.96,"12,891.86","9,095.50","3,159.90","1,353.10",129.13,176.66,343.00,415.15,"5,912.00","3,040.45",106.93,"1,420.60"
28-10-2025,"2,090.20","16,311.00",250.54,"3,576.50","1,001.25","1,271.00","1,363.10",471.20,188.03,"2,932.90",394.60,178.46,"2,509.30","1,003.55",154.52,417.90,"1,723.20","28,585.00","1,522.10","2,456.32","2,418.30","13,853.00",398.65,774.05,921.20,"4,285.60","1,289.40","1,447.40","5,115.31","38,540.00","1,687.00",432.16,"1,073.50","6,438.50","1,168.90","1,115.50",339.15,288.25,242.38,"7,002.50",121.13,"1,936.80","3,579.10",276.95,"3,717.00","3,182.00","3,972.80","1,072.75",411.50,554.90,"4,220.90",391.40,848.95,"3,150.28","3,562.00","11,931.00","1,246.30",162.33,"1,184.20","2,140.20","7,880.50",930.25,"1,486.90","5,809.00",722.50,741.75,723.70,"1,500.20",454.15,"1,568.10","1,492.00","5,596.00",147.07,"12,726.65","9,057.50","3,109.70","1,351.80",129.98,181.81,340.65,413.55,"5,861.00","3,013.84",106.98,"1,417.90"
29-10-2025,"2,100.60","16,138.00",255.64,"3,599.30","1,002.90","1,273.00","1,370.40",483.60,193.17,"2,958.70",408.80,184.64,"2,538.70","1,007.85",163.09,421.60,"1,710.40","29,210.00","1,557.30","2,447.47","2,459.98","13,960.00",410.70,778.70,967.55,"4,357.90","1,250.90","1,452.20","5,227.49","37,380.00","1,715.90",430.10,"1,070.60","6,512.00","1,177.10","1,106.80",347.50,295.35,242.28,"6,952.00",121.10,"1,970.40","3,534.70",274.60,"3,748.30","3,183.20","3,958.10","1,062.95",411.35,571.75,"4,229.40",382.00,856.25,"3,187.08","3,498.90","11,999.00","1,248.80",162.10,"1,207.90","2,137.00","7,858.50",939.75,"1,504.20","5,813.00",748.60,746.75,738.45,"1,510.40",495.45,"1,581.10","1,507.30","5,674.00",146.12,"12,559.44","9,034.00","3,148.70","1,387.40",128.77,185.19,348.10,407.20,"5,852.50","3,013.54",107.73,"1,454.80"
30-10-2025,"2,066.30","16,206.00",254.53,"3,602.40",986.15,"1,279.90","1,362.40",477.60,189.71,"2,950.40",405.05,183.09,"2,523.50",998.15,163.51,418.75,"1,711.80","28,740.00","1,549.80","2,429.27","2,449.80","13,901.00",409.80,776.55,965.65,"4,384.20","1,202.20","1,433.80","5,217.61","37,210.00","1,703.40",427.44,"1,070.20","6,655.00","1,176.60","1,113.10",345.15,291.50,241.92,"6,889.00",120.09,"1,968.40","3,502.10",272.75,"3,750.70","3,191.40","3,987.50","1,052.30",412.45,567.90,"4,161.10",387.70,861.35,"3,163.02","3,491.70","12,053.00","1,238.60",162.57,"1,210.00","2,114.60","7,790.00",934.35,"1,488.50","5,725.00",734.70,749.65,738.25,"1,493.80",485.25,"1,540.10","1,486.40","5,699.00",142.32,"12,387.25","8,923.00","3,126.80","1,394.60",132.89,184.35,357.60,409.90,"5,859.50","2,991.56",106.88,"1,457.90"
31-10-2025,"2,054.50","16,186.00",255.37,"3,560.10",974.45,"1,271.60","1,345.30",476.50,184.70,"2,891.70",403.25,182.76,"2,510.80",987.30,165.90,420.35,"1,696.80","28,310.00","1,541.50","2,425.24","2,405.30","13,878.00",404.90,756.25,986.20,"4,344.10","1,197.60","1,424.40","5,159.29","37,245.00","1,690.70",420.44,"1,066.80","6,738.00","1,165.00","1,118.60",336.95,288.15,240.67,"7,007.00",122.89,"1,955.70","3,487.20",278.40,"3,746.70","3,178.70","4,030.90","1,042.80",410.00,565.40,"4,153.50",388.65,847.85,"3,129.55","3,508.70","11,947.00","1,232.80",157.85,"1,206.00","2,088.30","7,681.00",937.00,"1,486.40","5,625.00",736.65,741.80,748.90,"1,482.30",469.65,"1,501.30","1,444.60","5,684.50",148.67,"12,244.93","8,892.50","3,096.30","1,431.40",136.99,182.84,356.80,426.10,"5,836.50","3,013.93",105.39,"1,451.50"
03-11-2025,"2,074.00","15,651.00",257.55,"3,628.30",981.05,"1,266.70","1,346.40",480.65,191.97,"2,899.90",403.40,183.69,"2,512.20",992.65,167.73,413.95,"1,718.50","27,975.00","1,543.50","2,419.83","2,391.73","14,161.00",408.60,777.20,994.55,"4,379.70","1,196.00","1,419.80","5,194.87","37,025.00","1,706.40",422.70,"1,077.00","6,804.00","1,197.50","1,178.60",335.20,288.00,240.50,"7,023.50",123.52,"1,969.60","3,548.90",291.20,"3,724.50","3,190.60","3,980.50","1,043.10",417.00,577.20,"4,156.00",388.55,847.20,"3,142.28","3,510.50","11,950.00","1,233.70",156.73,"1,195.00","2,081.60","7,824.50",949.70,"1,484.70","5,695.50",745.35,747.15,796.45,"1,485.50",474.75,"1,511.50","1,460.50","5,704.50",150.88,"12,069.76","8,922.50","3,127.50","1,447.60",139.60,182.67,367.30,422.30,"5,820.50","2,973.33",105.57,"1,444.70"
04-11-2025,"2,113.30","15,374.00",252.35,"3,575.00",971.70,"1,265.00","1,336.90",473.35,190.16,"2,882.00",396.20,181.62,"2,486.70",985.25,169.25,408.90,"1,745.90","27,600.00","1,529.10","2,405.76","2,345.97","13,624.00",400.60,774.60,985.90,"4,316.80","1,200.00","1,409.20","5,183.01","37,850.00","1,690.00",419.32,"1,080.70","6,804.50","1,179.30","1,163.40",330.60,279.05,237.92,"6,930.00",123.25,"1,971.50","3,581.20",288.10,"3,813.50","3,188.30","3,924.40","1,057.00",406.50,567.40,"4,182.40",377.55,831.40,"3,107.08","3,473.10","11,819.00","1,226.60",158.39,"1,181.40","2,073.20","7,810.50",957.60,"1,473.10","5,637.00",747.60,743.20,796.50,"1,467.90",471.00,"1,503.30","1,455.20","5,620.00",151.54,"12,033.93","8,751.00","3,119.60","1,450.90",139.60,179.29,372.95,415.15,"5,892.50","2,947.11",104.49,"1,444.40"
06-11-2025,"2,094.90","15,452.00",251.50,"3,553.40",936.70,"1,266.10","1,320.40",467.20,188.96,"2,700.10",386.10,178.98,"2,602.90",984.65,168.37,407.50,"1,683.40","27,450.00","1,526.40","2,396.22","2,243.69","13,376.00",391.75,758.35,968.15,"4,316.10","1,205.20","1,413.60","5,167.20","37,020.00","1,685.90",416.64,"1,045.50","6,883.50","1,190.40","1,146.00",326.65,270.20,240.05,"6,806.50",120.46,"1,970.80","3,618.50",286.35,"3,774.40","3,183.80","3,881.60","1,041.90",407.85,558.40,"4,082.20",373.15,788.40,"3,119.48","3,446.80","11,910.00","1,228.50",153.17,"1,168.80","2,063.20","7,782.00",960.75,"1,496.10","5,693.00",732.70,697.00,792.50,"1,466.70",471.85,"1,501.50","1,442.80","5,652.00",150.15,"13,076.98","8,720.50","3,083.50","1,416.50",139.24,177.27,367.95,408.80,"6,013.50","2,967.51",103.92,"1,436.80"
07-11-2025,"2,001.20","15,479.00",252.20,"3,580.00",944.10,"1,262.70","1,343.00",474.50,192.74,"2,724.60",380.25,180.47,"2,613.80",982.30,169.16,404.05,"1,703.90","27,375.00","1,512.40","2,374.58","2,297.11","13,573.00",393.20,759.45,960.60,"4,291.80","1,205.40","1,386.70","4,958.16","36,810.00","1,691.40",417.66,"1,069.90","6,656.50","1,167.20","1,121.80",326.10,272.00,236.49,"6,886.00",122.38,"1,998.90","3,690.20",289.05,"3,769.30","3,230.00","3,882.50","1,066.60",405.70,558.80,"4,011.00",376.00,790.40,"3,084.88","3,456.80","11,849.00","1,222.80",151.48,"1,171.70","2,102.10","7,642.00",955.85,"1,478.00","5,583.50",733.25,691.30,816.35,"1,476.80",470.20,"1,505.70","1,454.80","5,567.50",153.30,"12,520.62","8,721.50","3,033.40","1,429.10",140.67,181.37,367.15,414.25,"6,157.50","2,948.69",103.80,"1,448.30"
10-11-2025,"2,019.80","15,583.00",251.40,"3,817.50",948.40,"1,262.90","1,348.00",484.60,194.44,"2,762.90",377.30,181.52,"2,650.40",984.50,169.39,405.55,"1,754.40","27,090.00","1,540.50","2,369.46","2,298.37","13,407.00",395.85,760.00,959.15,"4,349.20","1,198.70","1,397.80","4,933.94","37,280.00","1,697.80",418.54,"1,071.40","6,691.50","1,142.70","1,126.70",325.45,268.20,239.84,"6,866.50",122.34,"1,989.30","3,663.90",287.70,"3,803.00","3,328.20","3,918.50","1,085.00",410.45,556.10,"4,019.00",381.35,785.20,"2,855.81","3,490.80","11,728.00","1,217.00",150.06,"1,179.30","2,118.30","7,529.50",951.15,"1,489.30","5,588.50",738.15,703.80,821.10,"1,513.50",463.25,"1,511.50","1,456.60","5,643.00",154.24,"12,554.46","8,772.00","3,054.40","1,409.50",141.04,181.48,365.15,416.85,"6,133.50","2,981.61",102.55,"1,444.90"
11-11-2025,"2,042.30","15,645.00",249.45,"3,825.80",938.90,"1,268.10","1,358.30",487.50,196.04,"2,775.80",375.00,182.34,"2,657.20",991.70,172.44,406.85,"1,741.80","27,035.00","1,570.00","2,387.86","2,294.59","13,788.00",395.60,765.25,989.30,"4,414.20","1,211.50","1,408.00","4,920.60","36,680.00","1,716.10",417.38,"1,080.20","6,539.50","1,156.20","1,138.40",326.65,267.65,241.69,"6,873.00",122.02,"1,997.30","3,749.10",285.85,"3,812.40","3,389.30","3,955.00","1,005.20",407.60,557.55,"4,072.20",382.80,793.75,"2,877.21","3,474.20","11,825.00","1,222.50",151.17,"1,191.50","1,989.40","7,501.00",953.30,"1,493.40","5,782.50",732.95,697.75,832.30,"1,530.30",470.60,"1,514.90","1,472.90","5,710.50",152.62,"12,098.62","8,895.00","3,022.00","1,414.50",140.87,181.04,374.15,427.30,"5,950.50","3,003.09",105.46,"1,474.40"
12-11-2025,"2,073.80","15,696.00",253.85,"3,824.60",951.40,"1,278.20","1,358.90",481.90,194.82,"2,767.40",375.30,182.45,"2,769.80",989.50,172.30,407.00,"1,718.80","27,095.00","1,594.00","2,384.91","2,408.70","14,084.00",388.65,761.20,"1,001.90","4,395.40","1,229.60","1,456.10","4,866.73","37,255.00","1,732.10",416.90,"1,079.90","6,520.00","1,162.00","1,135.90",327.15,267.10,245.22,"6,879.00",122.45,"1,996.70","3,754.30",285.00,"3,851.10","3,324.90","3,954.60","1,013.20",402.15,562.55,"4,058.00",386.50,794.40,"2,917.21","3,454.50","11,921.00","1,221.60",151.98,"1,181.80","2,035.50","7,498.00",957.15,"1,511.50","5,795.50",739.85,706.95,822.50,"1,551.70",459.30,"1,519.30","1,482.00","5,893.50",156.29,"11,941.37","8,868.00","3,056.60","1,435.60",143.57,178.61,375.45,424.75,"5,880.00","3,086.67",105.92,"1,506.90"
