S.No,STK1001,STK1002,STK1003,STK1004,STK1005,STK1006,STK1008,STK1009,STK1010,STK1011,STK1012,STK1013,STK1014,STK1015,STK1016,STK1017,STK1018,STK1019,STK1020,STK1021,STK1022,STK1023,STK1024,STK1026,STK1028,STK1029,STK1030,STK1031,STK1032,STK1033,STK1034,STK1035,STK1037,STK1038,STK1039,STK1040,STK1041,STK1042,STK1043,STK1044,STK1045,STK1047,STK1048,STK1050,STK1051,STK1053,STK1055,STK1057,STK1058,STK1060,STK1061,STK1062,STK1063,STK1064,STK1065,STK1066,STK1067,STK1068,STK1069,STK1070,STK1071,STK1072,STK1073,STK1074,STK1075,STK1076,STK1078,STK1079,STK1081,STK1082,STK1083,STK1084,STK1085,STK1087,STK1088,STK1089,STK1091,STK1092,STK1093,STK1094,STK1095,STK1096,STK1097,STK1098,STK1099
182,0.00221898,-0.01961385,-0.00932529,-0.01308249,0.01281401,0.00329987,0.00642880,0.00987492,0.04839348,0.00558175,0.02411874,0.01405833,-0.00612451,0.00809260,0.00194615,-0.02656491,-0.01206925,0.01828770,-0.02346932,-0.01232488,-0.01337147,-0.01261815,-0.00071124,0.02815315,0.00116110,-0.00021658,-0.00415438,-0.01304778,0.00486338,-0.02191378,-0.00194977,-0.01178857,0.02282296,-0.00219677,-0.00783566,-0.01278119,-0.01294099,0.00129780,-0.02756584,-0.01636543,0.00149365,0.01978624,0.00039194,-0.00274098,0.02240070,0.01180872,0.01031045,0.00711117,-0.03093849,0.00199424,-0.00444943,-0.00980926,0.02016046,-0.00460974,-0.01400489,0.00964331,0.00504598,0.04000000,0.01102440,0.00434877,-0.00267661,-0.02602436,0.01690224,0.00052770,-0.01417004,0.00597848,0.01028168,-0.01149821,0.02809922,0.01669815,-0.02190511,-0.00486314,0.00641483,0.00488511,-0.00552229,0.00419441,0.00679117,0.00706638,0.01314476,0.01221856,0.10498943,-0.01592525,-0.01880269,-0.02292138,0.00177541
183,-0.01245484,-0.03691401,-0.02657807,-0.01525016,-0.02555430,-0.01548922,-0.02060045,-0.00228162,-0.00372596,-0.01856637,-0.04468599,0.00693091,0.00429017,0.00403928,-0.01165420,0.00051168,-0.02994529,-0.00082271,0.00188054,0.00580475,0.04212478,-0.01335375,-0.02348754,-0.05859803,-0.02116556,-0.02570583,-0.02301171,-0.00373907,-0.00880924,0.00295280,-0.01344065,-0.02304601,-0.03119584,-0.01403977,-0.00426894,0.01430606,0.00089392,0.00881560,-0.00093970,-0.01106202,-0.06785981,-0.04408835,-0.01779818,-0.04397618,0.00828526,-0.03859487,-0.01707125,-0.04808793,-0.03471182,0.00508625,-0.01129645,0.01357549,-0.01633394,-0.00390736,0.00436382,0.01299308,-0.02801846,-0.01346154,-0.01911296,-0.03746449,0.02324355,0.00568505,0.00187783,-0.01599859,-0.04414784,0.01545166,-0.03288616,0.00968169,-0.03336980,-0.01999108,-0.01826045,-0.00029375,-0.04249292,-0.00158277,0.00369596,0.00512852,-0.03531947,-0.03189454,0.00435211,0.00962973,-0.02553587,0.00315035,0.02180053,0.00562363,-0.00974745
184,-0.05114924,-0.02715459,0.00796359,-0.01566502,-0.00771307,0.01263226,-0.00358715,-0.05488402,-0.03469730,-0.00390054,-0.03792668,0.00344240,0.00450485,0.01513030,0.00458497,0.01517238,-0.01051605,-0.03073520,-0.00402869,-0.00722175,-0.08189834,0.02852430,-0.04008746,-0.05439209,-0.04976303,-0.00229749,-0.00407320,-0.00073722,-0.00951975,0.00838717,-0.01267327,-0.00074402,-0.12186941,-0.04026649,0.00214362,-0.01889080,-0.00654983,-0.03161163,0.01583278,-0.02878461,-0.04480000,-0.07285248,-0.01880449,-0.04647820,-0.01929515,-0.03028846,-0.02885716,-0.01642319,-0.00688107,-0.01628163,-0.00626446,-0.03619910,-0.05842558,-0.03167222,-0.04574885,-0.01467091,0.02182788,-0.07212476,-0.04659006,0.00441486,-0.02369912,0.00056529,0.00334994,-0.01602049,-0.03759398,0.06827936,0.00095665,0.00724338,-0.02833911,-0.00803822,-0.01003354,0.02414788,-0.02736686,0.00084116,-0.03452426,-0.00568105,-0.00106827,-0.02987042,-0.04954623,0.00523912,-0.02132747,0.02170252,-0.00235286,-0.00983333,-0.01894109
185,-0.03485445,0.01578672,0.01015801,-0.00006051,0.02772380,-0.00927869,0.02765505,0.00190114,0.00150694,-0.02232012,0.04467806,0.00527649,-0.01043841,0.01465572,0.00391260,-0.00218302,0.05879580,-0.00536933,0.00974454,0.02107683,0.05168487,-0.02990284,0.03189066,-0.02522301,-0.01309227,-0.00601694,-0.00871318,0.01884641,0.00929210,-0.00748466,0.01837144,-0.01716889,-0.01324166,0.00663666,-0.01219251,0.03655760,0.01648218,0.02123142,0.01898189,0.02332399,0.05862647,0.01905786,-0.01550613,0.04924623,0.00515144,0.05589985,-0.01886644,0.01868081,0.02525674,-0.00380228,-0.03381210,0.02460094,0.05769649,0.01125276,0.00232122,-0.02949544,-0.03228700,0.09453782,-0.00209616,-0.02070361,0.02091629,0.03145009,-0.02086718,-0.02354437,0.02008929,-0.06062820,-0.01007863,0.02273817,-0.01170737,0.00015289,-0.00444612,0.00850287,0.05247148,-0.04184513,0.01587006,-0.00349141,0.00437488,0.05410912,0.00335484,-0.01550180,0.02988822,0.00344295,0.03290289,-0.03115265,0.00440863
186,-0.02540159,-0.02920036,0.01368715,-0.00193646,-0.00718518,-0.02766490,-0.03280255,0.01535277,0.03202190,-0.02923801,0.00314465,0.00196849,-0.02191749,-0.00211249,0.02890568,-0.00639508,-0.03019387,-0.01007050,-0.00646393,-0.01427876,-0.01856571,0.03802023,-0.00662252,-0.02303566,-0.02179406,0.00112099,-0.00759388,-0.01237575,-0.00049194,-0.00438718,-0.02182133,-0.02116756,-0.03716129,-0.00791907,-0.01429190,-0.03928459,-0.01326656,-0.01793116,-0.00802706,-0.06116285,0.02294304,0.03970461,-0.06606890,-0.01053640,-0.01883297,-0.04425402,-0.00212323,0.01073127,-0.00763028,-0.04220925,-0.03510658,0.01447947,0.04466859,0.00311571,-0.04079451,-0.02027816,-0.03572331,-0.00383877,0.00669555,-0.02199138,0.00681359,-0.00785101,-0.02159628,-0.03514535,-0.02188184,-0.03071540,-0.05393426,-0.02430858,0.02458183,0.00061148,-0.04355554,-0.01218124,-0.00939306,0.01401775,0.00047617,0.04082376,-0.02661891,-0.00429553,-0.00617284,0.02579069,0.00846320,-0.01782307,-0.04109863,-0.02391358,-0.00181626
187,-0.02606396,-0.00652084,-0.04987600,-0.00651792,-0.02679025,0.00044414,0.04214686,-0.01834862,-0.00291485,-0.01052089,-0.01692790,-0.03614914,-0.02160975,-0.03613718,-0.11426745,-0.02743909,-0.00429865,-0.01492273,-0.01301198,-0.02773571,-0.01372436,-0.03119438,-0.00962963,0.02325581,-0.03293510,0.00858465,-0.04703661,-0.04039192,-0.02763325,-0.02915510,-0.03511315,-0.02162531,0.02492629,-0.01928732,-0.04130053,-0.05859298,-0.00328702,0.00158725,-0.00564845,-0.05714901,0.00232019,0.04307721,0.00391612,0.00048403,-0.02240403,-0.02603783,0.00999639,-0.02376579,-0.01911205,0.00187529,0.03453973,-0.01246612,-0.00748768,0.02810251,-0.02052187,0.02159159,0.02446483,-0.06165703,-0.01512780,-0.02093003,-0.02249603,-0.00128819,-0.06874949,0.04933830,-0.01006711,-0.00922583,0.01512200,-0.02923816,-0.02272220,-0.02467344,-0.02821718,-0.02314439,-0.00729395,-0.02515261,-0.02723878,-0.01723954,-0.02515911,-0.01164797,0.00465839,-0.12359402,-0.01378792,-0.01987142,-0.04533367,-0.00329572,-0.03851403
188,-0.03723994,-0.04089599,-0.14704176,-0.01727137,-0.01278539,0.00758990,-0.02906793,-0.02769124,-0.03237253,-0.03810070,-0.03252551,-0.09756740,-0.01241120,0.00385643,-0.15858866,-0.03692091,-0.06853047,-0.04067956,0.00640601,-0.00978431,-0.02068449,-0.00865403,-0.05983545,-0.05776515,-0.00567613,-0.02560876,0.00931526,-0.00743210,-0.00589342,-0.01620494,-0.00183624,-0.02075384,-0.08002092,-0.00175247,-0.04124656,-0.02692201,-0.02338068,-0.01030313,-0.00107518,-0.03274625,-0.01466049,-0.01255748,-0.03164716,-0.04112240,0.01982748,-0.03228247,-0.02424676,-0.07151871,-0.03135505,-0.02456715,-0.01125265,-0.03768752,-0.04288267,-0.01524981,-0.04446341,-0.03799779,-0.03027719,-0.03696099,-0.02913136,-0.04553364,0.00954927,-0.04790861,-0.06540421,-0.06103832,-0.06666667,0.00890688,-0.04587827,0.02460407,0.02147105,-0.00274123,-0.00092989,-0.03012516,-0.03012491,-0.07747309,-0.04288671,-0.01665966,-0.03825360,-0.04255784,-0.02455779,-0.19885248,-0.02006099,-0.03158026,0.01833104,-0.00557708,-0.04809967
189,-0.01138634,-0.00211461,0.01870112,-0.02561714,-0.00515396,-0.00405037,0.01155223,-0.03648985,-0.10748996,-0.00184232,-0.02175346,0.03568721,0.03166598,-0.01032918,0.05760199,-0.01193516,-0.05021824,0.01769667,-0.01097792,0.00051329,0.02265749,-0.01136308,-0.02147971,0.01742044,-0.00638012,-0.00562096,-0.02273914,-0.02743177,0.00280046,-0.02405137,0.01053600,0.04951530,-0.00653781,-0.00327703,0.02844168,-0.00434969,0.00337607,-0.00347108,-0.02397787,0.04456253,-0.01566171,-0.01585169,0.00688714,-0.01614531,0.02707991,-0.00938233,-0.00981750,-0.02394603,-0.01803511,-0.00167906,-0.01975661,0.01863118,-0.07674756,-0.03126383,0.00178589,-0.00919922,-0.02102023,0.00213220,0.02632297,0.00370188,0.02336360,0.02864331,0.05772976,0.01956054,-0.01210654,-0.04614767,-0.09909004,-0.01400773,-0.01017434,0.00337705,0.00620564,-0.01865311,0.00606061,-0.06770129,0.01614203,-0.00617522,-0.01421298,-0.01208115,-0.01443662,-0.00150773,-0.04280440,0.01758540,-0.01193729,-0.02097941,0.00844930
190,-0.02100294,-0.02762074,-0.02102804,0.01660293,0.01208820,0.01185406,-0.01479813,0.01034546,0.02587695,-0.02062863,-0.00067385,-0.03024149,-0.03718545,-0.00226227,-0.01762027,-0.01720333,0.00871749,-0.01570412,-0.00345117,-0.03007665,0.02065342,-0.00409432,-0.00894309,0.01086599,0.00337952,0.01726377,0.04873723,0.00172687,-0.01748145,0.00452308,0.00910219,0.00375804,0.00200286,-0.02301460,0.00627469,-0.04160997,-0.01070644,-0.00053529,0.01307129,-0.04739380,-0.00318218,-0.01665302,-0.01297025,-0.04358974,-0.07872903,-0.01854775,0.00469001,0.04354761,-0.13185734,-0.01633830,0.05180474,0.02258305,0.00763873,-0.02608960,-0.02010498,0.00614541,-0.00664810,0.01914894,-0.01289037,0.00621809,0.01552824,-0.01053622,-0.01744177,-0.07341562,-0.00367647,-0.00126210,0.01626708,0.00461894,0.00182615,0.00086099,-0.06023528,-0.02458324,-0.00978916,-0.00317456,-0.01364111,-0.05273493,-0.00537981,-0.00230734,0.02268667,-0.02906757,-0.01620367,-0.00581762,0.00685904,-0.00127301,0.04731395
191,0.02110735,0.04274978,0.01329697,0.01119087,0.01141882,0.00192795,0.04440816,0.01572500,0.02852388,0.00842525,0.04517869,0.00854569,0.02043449,0.01368146,0.01100687,0.00595897,0.09440609,-0.01289331,-0.01553726,0.01004990,0.05776308,0.01272970,0.06644791,0.06644951,0.02761873,0.03311557,0.01240755,0.00459704,-0.00967147,0.00747921,-0.01115211,0.02643331,0.03912050,0.03982212,0.05496536,0.07397997,0.01638819,0.00321630,-0.01772112,0.07097938,0.05826018,0.03840459,-0.00091527,0.02520107,0.05210140,0.08524326,0.02424143,0.10194823,0.02386738,0.02540303,0.00138434,-0.00456288,0.01181717,0.01858198,0.07762280,-0.00105764,0.06575020,0.25260960,0.01453958,0.09806414,0.02184400,0.05970717,0.01105463,0.02760715,0.00615006,0.01390059,0.12983209,-0.02410310,0.01518863,0.00039102,0.04222028,0.03631745,0.09049430,0.04090284,0.01292740,0.02719067,0.02033752,0.07654949,0.01947598,0.03188180,0.07312340,0.03579043,-0.02304237,-0.01381023,0.02619608
192,-0.03303962,-0.01579622,0.02927322,-0.00961002,-0.02828964,-0.01323309,-0.02548069,-0.02682268,-0.04698657,-0.03440884,-0.02903226,0.04132640,-0.00562829,-0.01504725,0.05645172,-0.01814124,-0.04750869,-0.04618894,-0.04069213,-0.00101461,-0.03860891,-0.01105351,-0.04230769,-0.06261454,-0.02392658,-0.02696613,-0.01030347,-0.00550551,-0.03831817,-0.01607704,-0.02695083,-0.01951220,-0.08326463,-0.03606242,-0.01663748,0.01301141,-0.00730152,-0.00774756,-0.00917866,-0.00995911,-0.03016591,-0.03600392,-0.04443136,-0.01725941,-0.01223765,-0.01877238,-0.01982969,-0.04793148,-0.03072895,-0.00976656,-0.03514261,-0.02236890,-0.04583517,-0.01277023,-0.03995498,-0.02362361,-0.01417176,0.00000000,-0.04007431,-0.06198105,-0.00138060,-0.05921407,-0.01297523,0.02196252,-0.04278729,0.02285002,-0.03111255,-0.03868941,-0.00152846,-0.03658537,0.00713659,-0.04446054,-0.04393305,-0.00564094,-0.02169029,-0.03214727,0.05322307,-0.03265306,-0.04883063,0.04804069,0.04235774,-0.02422703,-0.03114600,-0.01529435,-0.04157750
193,0.01647108,0.05987928,0.02909448,-0.01073620,0.00667735,0.03361430,0.02470324,0.02682205,0.03078394,0.01906985,0.04584718,0.02583884,0.03457610,0.02286406,0.02213690,0.03770738,0.07164098,0.03536892,-0.02363716,0.02850405,0.04088265,-0.00192878,0.10602410,0.02737048,0.04969778,0.01628446,-0.00345669,-0.00237256,0.01453487,0.01758675,0.00664735,0.04625521,0.06954436,0.02506095,0.02003562,-0.01593516,0.00643582,0.01480811,0.01038130,0.06916263,0.03421462,0.02154017,0.05252345,0.02714210,0.03370137,0.01397105,0.00766815,0.05792979,0.00437282,0.05653115,0.06455018,0.04501125,0.04711316,0.01601486,0.04357171,0.02884446,0.00697254,0.08500000,0.04976500,0.03961910,0.00967756,0.00610338,0.03562218,0.06276288,0.03703704,0.01705930,-0.00611650,0.00809386,0.00679306,0.01087309,0.03506482,0.02871636,0.00802334,0.01357663,0.03850265,0.03050806,0.05033219,0.02509438,0.03845807,0.03864821,0.00765732,0.03362536,-0.03113716,0.04440990,0.03078150
194,0.00361989,-0.01443627,0.01747141,0.01933238,0.01578668,-0.00453100,-0.01894177,-0.01603315,-0.01726535,0.00312814,0.04256671,-0.02296119,-0.00864256,0.01321986,0.00858883,0.02652588,0.00386815,-0.00851574,0.01806834,-0.02758663,0.05978513,-0.02566771,0.03485839,-0.00539169,0.03071017,0.04255788,0.04748011,0.00108100,-0.01505255,0.00494485,0.01583136,0.00282740,0.00000000,0.01360836,0.02531646,0.01898513,0.00274057,-0.00185655,0.01154010,-0.01963081,0.01578947,-0.02497738,-0.02537411,0.00880829,0.00254611,-0.00446872,-0.01526007,0.00824098,0.00326601,-0.01183971,-0.05805058,-0.01058866,0.02227614,-0.03091831,-0.00992324,-0.02285812,-0.01427594,0.07066052,-0.00763761,-0.03084174,0.00088339,-0.00208531,0.01171724,0.01700575,0.00738916,0.01357827,0.00274052,0.02946376,0.01025480,0.04005458,-0.00437935,0.02167999,-0.00217077,-0.00897411,-0.00099121,0.02265529,0.02204332,-0.00411612,-0.01127493,0.02578747,0.01986927,-0.01491967,0.01626438,0.05090152,-0.00587962
195,0.00996238,-0.00433027,0.03403060,0.00962255,-0.00731357,0.00845079,0.02329663,0.01281582,0.00878434,0.00846419,0.00487508,0.00356016,0.01383668,-0.00761930,0.00296222,0.00053097,0.01260680,0.02064420,0.00044858,0.01303805,0.03410921,0.02527590,0.03578947,0.00860969,0.01613904,-0.00944726,0.00262968,0.03477071,0.00643887,0.01399942,0.00458372,0.00452817,0.00280269,0.00603962,0.00234142,0.03027605,-0.00425122,-0.00478516,-0.00281294,-0.01844929,0.03552924,0.01466493,0.03831776,0.02978942,0.00421209,0.00947631,0.00678231,0.00114908,0.00813620,0.02073733,0.00541455,0.00272084,-0.00517799,0.05692840,0.04321104,0.01194585,0.02133380,0.02725968,-0.00849257,0.00405555,-0.02118270,0.02697568,0.02110109,0.05709595,0.00000000,-0.02285264,0.02852896,-0.00508014,0.00707212,-0.01250289,0.00267954,0.00796094,0.03045685,0.00536049,-0.00379706,0.00412027,-0.01265941,0.02936698,0.00491228,0.01940273,0.00859609,0.00509556,0.00656578,-0.00936928,0.03766537
196,-0.01870771,-0.03710023,-0.02113527,-0.04024473,-0.00657808,-0.00124775,-0.01824419,-0.02386117,-0.02118159,-0.02600773,-0.02910855,-0.01972769,-0.00678447,-0.00910812,-0.02325679,0.01344442,-0.06448277,-0.02610823,0.02077940,0.01021861,0.02600692,-0.00357143,-0.01693767,-0.08725893,-0.00366524,-0.02576512,-0.00334162,0.00250452,-0.00944233,-0.03053703,-0.01534760,0.00021263,-0.05785355,-0.00489446,-0.01847526,-0.02360215,-0.00640442,0.01015005,0.01285064,-0.04451975,-0.04932094,0.02442371,-0.02353092,-0.00648379,-0.01295337,-0.00543478,-0.01041114,-0.06858393,-0.03174619,-0.00993228,-0.02116758,0.01266281,-0.01214487,-0.01169009,-0.03398894,-0.00791430,-0.02173728,-0.03770950,-0.03198608,-0.04893850,0.01325518,-0.03385128,-0.01074063,-0.03692839,-0.04767726,0.01169355,-0.06181530,0.01452715,0.00572111,0.00109418,-0.02969951,0.00855853,-0.05911330,-0.01858553,-0.02401839,-0.00596870,0.01301168,-0.06741336,-0.03168645,-0.05610725,-0.02840828,-0.02797123,-0.01676601,0.00704190,-0.05834708
197,-0.00415915,-0.01875654,-0.01017890,0.00124932,-0.01536220,-0.01195844,0.00206480,0.06092593,0.01514797,-0.00816373,0.02435978,-0.00304038,-0.01874504,-0.00346895,0.00642514,0.01047292,-0.01520913,-0.03900899,-0.06419337,0.01049933,0.04327647,-0.00746714,-0.03308063,0.06096294,-0.01870018,0.01965225,-0.00493177,-0.04122137,-0.01050499,0.03698857,0.02780352,0.01951531,-0.01364580,-0.01225792,-0.01687581,0.01164374,-0.00890169,0.00026418,0.00000000,-0.01605234,-0.00751880,0.00750067,-0.02396629,0.02811245,-0.01424822,-0.05762543,-0.00482713,-0.00465008,-0.02917485,-0.04605563,-0.05685248,-0.01697035,-0.00329308,-0.01078001,-0.03152561,-0.03045931,-0.02343547,-0.03047896,0.00511544,0.00723944,-0.00200231,-0.00019146,-0.04342917,-0.00656991,-0.03209243,-0.02550817,0.00347826,-0.03090664,0.00355672,-0.01038332,0.00878242,-0.04892357,-0.03515333,0.01008965,-0.01473821,-0.06261718,-0.00656291,0.00158622,0.00054088,-0.00561108,-0.02807047,0.00405158,-0.00839642,0.02317728,0.00461931
198,-0.00539529,0.00825137,-0.02804612,0.02335552,0.00336247,0.00332499,0.03693137,-0.01501135,0.01160665,-0.01989140,-0.01158537,-0.00580828,-0.02833090,0.01583029,-0.02553536,-0.00328205,0.03021460,-0.00739202,0.02248304,0.00411811,-0.00148104,-0.03385495,-0.00784034,-0.00228534,-0.00905967,-0.01089059,-0.01290967,-0.02062826,-0.01737969,-0.04064040,-0.00500041,-0.02915051,0.01353383,0.00529080,-0.01738556,0.00700007,0.02105974,0.00000000,-0.00294022,0.03698446,-0.00454545,-0.01116724,-0.01005127,0.00195312,-0.01762394,0.05271481,0.00045603,-0.01174959,-0.02261009,-0.01529637,-0.03439336,0.00127203,-0.01321586,-0.00832431,0.00038752,-0.04054466,-0.00088881,-0.00149701,-0.02310867,-0.03118541,0.00994249,-0.00287246,-0.03509490,-0.03024109,-0.01724138,0.04907975,0.00757613,-0.00526662,-0.02692871,-0.00654781,0.00154547,-0.01827519,-0.02790698,0.00979679,0.01858381,0.00623400,-0.03869385,-0.04389140,-0.01838003,-0.04373126,0.01925653,0.00299272,-0.00533134,0.00781058,0.00015855
199,0.00052516,-0.00600393,-0.00352677,-0.00212593,0.01206434,-0.02992947,-0.01299297,-0.01169591,-0.01498473,-0.03662448,0.00678593,-0.00671951,-0.05160780,-0.00702889,0.00192716,-0.00866542,-0.03102802,-0.04294279,-0.02908002,-0.02072688,0.00623106,-0.00353008,-0.00215517,0.00425393,0.00378310,-0.05034408,-0.01811939,-0.01226813,-0.00328130,-0.03000506,-0.05116164,0.00897766,0.00890208,-0.03277737,-0.02217245,-0.00675089,0.00090992,0.00951625,-0.04065798,-0.00744478,-0.01445967,0.03872009,-0.00517888,-0.00877193,0.00438823,-0.00763645,-0.00488977,-0.01512752,-0.00058529,-0.02621359,-0.04874979,0.00671506,-0.02008929,-0.01404160,0.03660662,-0.03453404,0.00124544,0.00149925,-0.02140242,-0.01570416,0.00957973,-0.01805262,-0.00748121,-0.00328580,-0.00404858,-0.02651072,-0.01189306,-0.03287006,-0.00105914,-0.01159374,-0.04994335,-0.00815337,-0.00079745,-0.00081801,0.01157652,-0.02205315,0.00520322,-0.01514434,0.00156035,-0.00590079,0.02774403,-0.01713216,-0.03118761,-0.03584553,0.01141408
200,0.10475682,-0.00044305,0.01512227,0.00285106,-0.05258278,0.01943341,-0.00263280,0.00950332,0.00736815,-0.02052182,0.02022059,0.00588262,0.04255786,0.00372822,0.05807740,0.00611882,0.06359343,-0.00867194,0.03063407,0.02184206,-0.01179605,0.00854389,-0.00287977,0.02085370,0.00376884,0.03020595,-0.01594745,-0.00127198,-0.00537985,0.03467124,-0.00894330,0.00225638,-0.04000000,-0.00696167,0.00687128,-0.00437416,-0.01181822,-0.00288057,-0.00097056,0.01646813,0.01621622,-0.02709466,0.00863073,0.00934120,0.01721922,-0.00050460,0.01515782,0.10965512,0.00000000,-0.02093719,0.03047543,-0.00036056,0.04715262,-0.00170293,-0.01335949,0.01193307,0.00239893,0.00898204,0.01280576,0.04328770,-0.01491101,0.00019558,-0.00848588,0.01604777,-0.02168022,0.00280336,0.04744852,-0.01186131,-0.00497250,-0.00168715,0.02041026,-0.02271656,0.01197127,0.00354117,-0.04305045,0.03516234,0.01875183,0.02210476,0.00815616,0.04451864,-0.02699508,-0.02268190,0.00263064,-0.01587540,-0.01520376
201,-0.06427111,-0.00666342,-0.01521395,-0.01340248,-0.04739270,0.00042479,-0.00636646,-0.01047957,-0.03445014,-0.03003708,0.01081081,-0.00657891,0.01107928,-0.01177069,0.01853861,-0.00069504,-0.00207197,-0.01161504,0.02462537,-0.00907972,0.02715621,-0.01151919,-0.00361011,-0.01085222,-0.02503129,-0.00103658,-0.01799285,-0.02397363,-0.01517716,0.03706771,-0.02093920,0.00739105,-0.00582108,0.00966962,0.01046406,-0.05136871,-0.00459983,0.00472736,0.03157427,-0.02353622,-0.00227964,-0.00062084,-0.00339559,-0.04091573,-0.00044214,-0.01817493,-0.01423415,0.01003547,-0.03105810,-0.01960285,0.01613525,0.01785392,-0.03262998,-0.00775279,-0.01685446,-0.01065449,-0.00540684,-0.02077151,0.00411990,-0.00441440,-0.01491477,-0.02405162,-0.01429606,0.07493113,-0.00277008,0.01797125,0.03005698,-0.00161588,0.02104821,-0.01979720,-0.00933779,-0.01172782,0.00394322,0.00601393,0.00096964,-0.01319426,0.02674720,-0.00493653,-0.00781747,-0.01616054,-0.01593874,-0.00948667,0.00243442,-0.05289012,-0.02721630
202,0.00812056,-0.00087756,-0.02285163,0.02976567,-0.00968594,0.00327104,-0.01343960,-0.00341052,-0.00464309,-0.03268765,0.00118835,0.00470903,-0.00812466,-0.00386004,-0.01748813,-0.02312653,0.02182203,0.00286028,-0.03806552,-0.00846300,-0.03108615,-0.01222826,-0.00144928,-0.00709906,-0.00096277,-0.00415061,0.00587743,0.00291679,0.01045168,-0.02217342,-0.00841163,-0.02293810,-0.00708783,0.00223464,-0.02026114,0.01724261,-0.01848436,-0.01515989,0.00643499,-0.01293669,0.00761615,0.01242457,-0.00756388,0.00406298,0.01977883,0.02519604,-0.00341226,0.00167024,0.01905035,-0.01090626,0.03327437,-0.00389794,-0.00494716,0.00921983,0.01213522,0.01171023,-0.04161839,0.07727273,-0.04513299,0.00587780,-0.02410779,-0.00581046,0.01367888,-0.00894128,-0.02916667,0.00902315,-0.01189324,-0.02335260,-0.00945841,-0.00870279,0.00289213,0.01064674,-0.02356638,-0.00331901,0.01461121,-0.01484972,-0.03258637,0.00425230,0.01062758,-0.00649819,0.05878754,0.00210951,-0.02908797,-0.02565806,-0.00490838
203,-0.01292182,0.01211796,0.02042161,0.02352399,0.03438056,0.01188156,0.10692222,0.02539625,0.03805542,0.03082801,0.08842730,0.03149303,0.00483071,-0.01779530,0.02760684,0.00925587,0.05204230,-0.00425976,0.01970828,-0.00343331,0.02998469,0.01761718,0.12626996,0.06889828,0.04979120,0.00684728,0.05339876,0.01676106,-0.00154138,0.00433642,0.03528562,-0.01769377,0.05245189,0.14679885,0.01102941,0.00490299,-0.00219737,0.00610427,0.02776045,-0.01579811,0.07180650,0.01490182,0.02925021,0.08345979,0.02831826,0.01141066,0.05332164,0.01776476,0.04065299,0.01391441,0.05270667,0.02241195,0.01310734,0.01022030,0.05442954,0.01624000,0.05393342,0.18987342,0.00755668,0.00197251,0.05540934,0.07980653,0.04105656,0.01643489,0.02718169,-0.01360809,0.01133660,0.01759785,-0.00296286,0.05209541,0.02696775,0.02342359,0.12148029,0.02111560,0.01406266,0.02616219,0.03628993,0.12067749,0.04015955,0.00781250,-0.02096450,0.01461329,0.03996439,0.01128691,0.07333114
